param,param_mean,group,hdi_low,hdi_high,param_std
mu_Arew,0.6336475192404074,patient,-0.07640411748028852,-0.04521819026673923,0.0061832442088486286
mu_Arew,0.5302478707879766,control,-0.1539287070952391,-0.12110613721258479,0.005987865386382632
mu_Arew,0.6668345838454375,patient,-0.1539287070952391,-0.12110613721258479,0.006409313148477075
mu_Arew,0.5122786734386215,control,-0.18899051306505,-0.14720554488306892,0.005001787723879347
mu_Arew,0.6808413307353564,patient,-0.18899051306505,-0.14720554488306892,0.010042666187006253
mu_Arew,0.5292074308545637,control,-0.2070625090720023,-0.16882397269890725,0.006228658740062742
mu_Arew,0.7166040062879937,patient,-0.2070625090720023,-0.16882397269890725,0.008065760880346745
mu_Arew,0.5122786734386215,control,-0.18099529040645795,-0.14038187734856222,0.005001787723879347
mu_Arew,0.6725443476216195,patient,-0.18099529040645795,-0.14038187734856222,0.009587458914702491
mu_Arew,0.5087413900436148,control,-0.25477287421268924,-0.21567620448075764,0.0062934300308948345
mu_Arew,0.7437558515777097,patient,-0.25477287421268924,-0.21567620448075764,0.008374699650694872
mu_Arew,0.5667178471361595,control,-0.21942601805153117,-0.17005269579538085,0.0062893722459743465
mu_Arew,0.7623742576328192,patient,-0.21942601805153117,-0.17005269579538085,0.011561758280202455
mu_Arew,0.5515786619436874,control,-0.23515336700571,-0.1850838491624941,0.006379418034302465
mu_Arew,0.7623742576328192,patient,-0.23515336700571,-0.1850838491624941,0.011561758280202455
mu_Arew,0.5702236230341938,control,-0.08263803400861125,-0.047406170434418304,0.0065282241898604616
mu_Arew,0.6347203015788244,patient,-0.08263803400861125,-0.047406170434418304,0.006844538499332776
mu_Arew,0.4950894940331768,control,-0.1832311185712921,-0.1481177670012298,0.005542326478553331
mu_Arew,0.6599447020656773,patient,-0.1832311185712921,-0.1481177670012298,0.007595709298417993
mu_Arew,0.5362375942380787,control,-0.1402921350239501,-0.10818941531555237,0.005997363695746773
mu_Arew,0.6608248696156315,patient,-0.1402921350239501,-0.10818941531555237,0.00646991547407493
mu_Arew,0.4950894940331768,control,-0.18767614367723245,-0.14651730360824733,0.005542326478553331
mu_Arew,0.663123658301734,patient,-0.18767614367723245,-0.14651730360824733,0.009380991572661682
mu_Arew,0.5730308809497341,control,-0.07795908588419986,-0.04525509281564877,0.005609032999358125
mu_Arew,0.6347203015788244,patient,-0.07795908588419986,-0.04525509281564877,0.006844538499332776
mu_Arew,0.5648682450282358,control,-0.11225004678528516,-0.0792456076359187,0.005895182766019463
mu_Arew,0.6608248696156315,patient,-0.11225004678528516,-0.0792456076359187,0.00646991547407493
mu_Arew,0.524823464140038,control,-0.09908843745494333,-0.0675206859837495,0.00600338149650002
mu_Arew,0.6084169424779646,patient,-0.09908843745494333,-0.0675206859837495,0.0060415612797998985
mu_Arew,0.5268902961494165,control,-0.23911247756134768,-0.20225832093564844,0.00596238756734011
mu_Arew,0.7482122926727454,patient,-0.23911247756134768,-0.20225832093564844,0.0077169757144126576
mu_Arew,0.5873506470332872,control,-0.05948918630793043,-0.01914005512823913,0.006619354630537481
mu_Arew,0.6268218461878259,patient,-0.05948918630793043,-0.01914005512823913,0.0084221782264583
mu_Arew,0.5702236230341938,control,-0.11455325018484508,-0.07945412754567605,0.0065282241898604616
mu_Arew,0.6671385432236488,patient,-0.11455325018484508,-0.07945412754567605,0.0067530433434663
mu_Arew,0.5247056383252511,control,-0.24227167874183508,-0.20246969254865788,0.005957485233192373
mu_Arew,0.7471462171458073,patient,-0.24227167874183508,-0.20246969254865788,0.008714845642124922
mu_Arew,0.5087413900436148,control,-0.14229355861925175,-0.10885080178846418,0.0062934300308948345
mu_Arew,0.6336475192404074,patient,-0.14229355861925175,-0.10885080178846418,0.0061832442088486286
mu_Arew,0.5282770029162099,control,-0.22283965401191552,-0.18167778632989606,0.005743913997571465
mu_Arew,0.7306257510782461,patient,-0.22283965401191552,-0.18167778632989606,0.009488187188245595
mu_Arew,0.5515786619436874,control,-0.1508895958393427,-0.1059161167101017,0.006379418034302465
mu_Arew,0.6808413307353564,patient,-0.1508895958393427,-0.1059161167101017,0.010042666187006253
mu_Arew,0.5873506470332872,control,-0.11517740169935309,-0.0701111227843757,0.006619354630537481
mu_Arew,0.6808413307353564,patient,-0.11517740169935309,-0.0701111227843757,0.010042666187006253
mu_Arew,0.5302478707879766,control,-0.2369465797397461,-0.19677352006063364,0.005987865386382632
mu_Arew,0.7471462171458073,patient,-0.2369465797397461,-0.19677352006063364,0.008714845642124922
mu_Arew,0.5122786734386215,control,-0.22088186798452325,-0.18384674527415845,0.005001787723879347
mu_Arew,0.7139588270467472,patient,-0.22088186798452325,-0.18384674527415845,0.008579881961220198
mu_Arew,0.5122786734386215,control,-0.11028707575400004,-0.08114432122526238,0.005001787723879347
mu_Arew,0.6084169424779646,patient,-0.11028707575400004,-0.08114432122526238,0.0060415612797998985
mu_Arew,0.5282770029162099,control,-0.17539517953871686,-0.13215028025398257,0.005743913997571465
mu_Arew,0.6808413307353564,patient,-0.17539517953871686,-0.13215028025398257,0.010042666187006253
mu_Arew,0.5515786619436874,control,-0.1275793492460512,-0.09303574044526963,0.006379418034302465
mu_Arew,0.6620134136450743,patient,-0.1275793492460512,-0.09303574044526963,0.0064280510018384735
mu_Arew,0.5451259728040074,control,-0.1325406267106044,-0.09620166594774093,0.0059144702829027895
mu_Arew,0.6599447020656773,patient,-0.1325406267106044,-0.09620166594774093,0.007595709298417993
mu_Arew,0.5709907532883186,control,-0.11140027574997569,-0.08006257945071549,0.005405702196139758
mu_Arew,0.6668345838454375,patient,-0.11140027574997569,-0.08006257945071549,0.006409313148477075
mu_Arew,0.5228437426517095,control,-0.21011282245050245,-0.1702750496047265,0.0061938442217968955
mu_Arew,0.7139588270467472,patient,-0.21011282245050245,-0.1702750496047265,0.008579881961220198
mu_Arew,0.5515786619436874,control,-0.11953272574867002,-0.08069953225291016,0.006379418034302465
mu_Arew,0.6515098338293601,patient,-0.11953272574867002,-0.08069953225291016,0.008071403090745936
mu_Arew,0.5259394852445697,control,-0.09824387845316496,-0.06755241045642657,0.005637853105347182
mu_Arew,0.6084169424779646,patient,-0.09824387845316496,-0.06755241045642657,0.0060415612797998985
mu_Arew,0.4950894940331768,control,-0.1818985215180987,-0.14941825311909118,0.005542326478553331
mu_Arew,0.6608248696156315,patient,-0.1818985215180987,-0.14941825311909118,0.00646991547407493
mu_Arew,0.5730308809497341,control,-0.07640411748028852,-0.04521819026673923,0.005609032999358125
mu_Arew,0.6336475192404074,patient,-0.07640411748028852,-0.04521819026673923,0.0061832442088486286
mu_Arew,0.5702236230341938,control,-0.08148316962161539,-0.047426752986497345,0.0065282241898604616
mu_Arew,0.6336475192404074,patient,-0.08148316962161539,-0.047426752986497345,0.0061832442088486286
mu_Arew,0.5228437426517095,control,-0.18180967823410366,-0.14738781500149567,0.0061938442217968955
mu_Arew,0.6867803781874044,patient,-0.18180967823410366,-0.14738781500149567,0.006837898332204427
mu_Arew,0.5667178471361595,control,-0.13739996473173177,-0.0926122410773148,0.0062893722459743465
mu_Arew,0.6808413307353564,patient,-0.13739996473173177,-0.0926122410773148,0.010042666187006253
mu_Arew,0.5433736296211206,control,-0.1393593117658275,-0.10644369140541976,0.006100993075444218
mu_Arew,0.6668345838454375,patient,-0.1393593117658275,-0.10644369140541976,0.006409313148477075
mu_Arew,0.5667178471361595,control,-0.16863862274024366,-0.130791820137368,0.0062893722459743465
mu_Arew,0.7166040062879937,patient,-0.16863862274024366,-0.130791820137368,0.008065760880346745
mu_Arew,0.5268902961494165,control,-0.24014715982223656,-0.20061994982083908,0.00596238756734011
mu_Arew,0.7471462171458073,patient,-0.24014715982223656,-0.20061994982083908,0.008714845642124922
mu_Arew,0.4950894940331768,control,-0.20825348187199505,-0.16483384403158796,0.005542326478553331
mu_Arew,0.6808413307353564,patient,-0.20825348187199505,-0.16483384403158796,0.010042666187006253
mu_Arew,0.5648682450282358,control,-0.1872235233077043,-0.14491073918637487,0.005895182766019463
mu_Arew,0.7306257510782461,patient,-0.1872235233077043,-0.14491073918637487,0.009488187188245595
mu_Arew,0.5451259728040074,control,-0.11305287112535078,-0.08055331247147579,0.0059144702829027895
mu_Arew,0.6416555914554388,patient,-0.11305287112535078,-0.08055331247147579,0.006292552841217331
mu_Arew,0.5730308809497341,control,-0.16097204984957736,-0.12234586271897652,0.005609032999358125
mu_Arew,0.7139588270467472,patient,-0.16097204984957736,-0.12234586271897652,0.008579881961220198
mu_Arew,0.5451259728040074,control,-0.2067838197254811,-0.16507790722735993,0.0059144702829027895
mu_Arew,0.7306257510782461,patient,-0.2067838197254811,-0.16507790722735993,0.009488187188245595
mu_Arew,0.5873506470332872,control,-0.10696530620171696,-0.06366094272507594,0.006619354630537481
mu_Arew,0.6725443476216195,patient,-0.10696530620171696,-0.06366094272507594,0.009587458914702491
mu_Arew,0.5633143152217285,control,-0.1994969585124008,-0.16127480159338725,0.005914630516594
mu_Arew,0.7437558515777097,patient,-0.1994969585124008,-0.16127480159338725,0.008374699650694872
mu_Arew,0.5451259728040074,control,-0.15834621598532805,-0.1151661586892303,0.0059144702829027895
mu_Arew,0.6820073378577123,patient,-0.15834621598532805,-0.1151661586892303,0.009932565484705703
mu_Arew,0.5702236230341938,control,-0.10182433263221868,-0.06682540736519105,0.0065282241898604616
mu_Arew,0.6544696624562274,patient,-0.10182433263221868,-0.06682540736519105,0.006685909525161556
mu_Arew,0.5362375942380787,control,-0.10798733100111013,-0.07060611080386925,0.005997363695746773
mu_Arew,0.6257599673427946,patient,-0.10798733100111013,-0.07060611080386925,0.00785412708256341
mu_Arew,0.5176165198492844,control,-0.24464595212423712,-0.20664873378056892,0.005601715570435004
mu_Arew,0.7437558515777097,patient,-0.24464595212423712,-0.20664873378056892,0.008374699650694872
mu_Arew,0.4950894940331768,control,-0.187175861992754,-0.15566990297547223,0.005542326478553331
mu_Arew,0.6668345838454375,patient,-0.187175861992754,-0.15566990297547223,0.006409313148477075
mu_Arew,0.5873506470332872,control,-0.08463577963627344,-0.049309946560200824,0.006619354630537481
mu_Arew,0.6544696624562274,patient,-0.08463577963627344,-0.049309946560200824,0.006685909525161556
mu_Arew,0.5648682450282358,control,-0.19776916187125226,-0.15906184005530866,0.005895182766019463
mu_Arew,0.7437558515777097,patient,-0.19776916187125226,-0.15906184005530866,0.008374699650694872
mu_Arew,0.5292074308545637,control,-0.17454131007638785,-0.13986862433378466,0.006228658740062742
mu_Arew,0.6867803781874044,patient,-0.17454131007638785,-0.13986862433378466,0.006837898332204427
mu_Arew,0.5166999295150896,control,-0.1771977957989067,-0.13572984052830783,0.005744039546944257
mu_Arew,0.6725443476216195,patient,-0.1771977957989067,-0.13572984052830783,0.009587458914702491
mu_Arew,0.5873506470332872,control,-0.20142786463247042,-0.14891203800305497,0.006619354630537481
mu_Arew,0.7616237101056393,patient,-0.20142786463247042,-0.14891203800305497,0.012500953134025614
mu_Arew,0.5259394852445697,control,-0.16407700036017436,-0.13169781987788443,0.005637853105347182
mu_Arew,0.6741434389280344,patient,-0.16407700036017436,-0.13169781987788443,0.006645563278059227
mu_Arew,0.5633143152217285,control,-0.22555338037727946,-0.17404867216767794,0.005914630516594
mu_Arew,0.7616237101056393,patient,-0.22555338037727946,-0.17404867216767794,0.012500953134025614
mu_Arew,0.5667178471361595,control,-0.21942601805153117,-0.17005269579538085,0.0062893722459743465
mu_Arew,0.7623742576328192,patient,-0.21942601805153117,-0.17005269579538085,0.011561758280202455
mu_Arew,0.4950894940331768,control,-0.17544685521808662,-0.13828506424788534,0.005542326478553331
mu_Arew,0.6515098338293601,patient,-0.17544685521808662,-0.13828506424788534,0.008071403090745936
mu_Arew,0.5259394852445697,control,-0.20932740713630793,-0.17219491449487,0.005637853105347182
mu_Arew,0.7166040062879937,patient,-0.20932740713630793,-0.17219491449487,0.008065760880346745
mu_Arew,0.5451259728040074,control,-0.13839570635181075,-0.1055841650264524,0.0059144702829027895
mu_Arew,0.6668345838454375,patient,-0.13839570635181075,-0.1055841650264524,0.006409313148477075
mu_Arew,0.5648682450282358,control,-0.11800625130079423,-0.08540345966833918,0.005895182766019463
mu_Arew,0.6668345838454375,patient,-0.11800625130079423,-0.08540345966833918,0.006409313148477075
mu_Arew,0.5730308809497341,control,-0.16223239721935756,-0.1255124517659516,0.005609032999358125
mu_Arew,0.7166040062879937,patient,-0.16223239721935756,-0.1255124517659516,0.008065760880346745
mu_Arew,0.5873506470332872,control,-0.20082506747621398,-0.15080887486304917,0.006619354630537481
mu_Arew,0.7623742576328192,patient,-0.20082506747621398,-0.15080887486304917,0.011561758280202455
mu_Arew,0.5730308809497341,control,-0.09957970071395228,-0.058834210000485276,0.005609032999358125
mu_Arew,0.6515884325232951,patient,-0.09957970071395228,-0.058834210000485276,0.009129201346475704
mu_Arew,0.5648682450282358,control,-0.11953691202621275,-0.07785936613268707,0.005895182766019463
mu_Arew,0.663123658301734,patient,-0.11953691202621275,-0.07785936613268707,0.009380991572661682
mu_Arew,0.528184841439622,control,-0.20620489612650117,-0.167018411457442,0.005897499521765705
mu_Arew,0.7139588270467472,patient,-0.20620489612650117,-0.167018411457442,0.008579881961220198
mu_Arew,0.5451259728040074,control,-0.1590789957766614,-0.12483943994907298,0.0059144702829027895
mu_Arew,0.6867803781874044,patient,-0.1590789957766614,-0.12483943994907298,0.006837898332204427
mu_Arew,0.5247056383252511,control,-0.1533440408862825,-0.12056160731187349,0.005957485233192373
mu_Arew,0.6620134136450743,patient,-0.1533440408862825,-0.12056160731187349,0.0064280510018384735
mu_Arew,0.5362375942380787,control,-0.1413468264405745,-0.10500604459801155,0.005997363695746773
mu_Arew,0.6599447020656773,patient,-0.1413468264405745,-0.10500604459801155,0.007595709298417993
mu_Arew,0.5633143152217285,control,-0.12831420043006403,-0.09457801502832819,0.005914630516594
mu_Arew,0.6741434389280344,patient,-0.12831420043006403,-0.09457801502832819,0.006645563278059227
mu_Arew,0.5166999295150896,control,-0.12659473309011682,-0.09012237884738439,0.005744039546944257
mu_Arew,0.6257599673427946,patient,-0.12659473309011682,-0.09012237884738439,0.00785412708256341
mu_Arew,0.5362375942380787,control,-0.21557682927990818,-0.17407307231216007,0.005997363695746773
mu_Arew,0.7306257510782461,patient,-0.21557682927990818,-0.17407307231216007,0.009488187188245595
mu_Arew,0.5362375942380787,control,-0.15521429896524397,-0.12116013685956561,0.005997363695746773
mu_Arew,0.6741434389280344,patient,-0.15521429896524397,-0.12116013685956561,0.006645563278059227
mu_Arew,0.5166999295150896,control,-0.1348410433616728,-0.10082584099378589,0.005744039546944257
mu_Arew,0.6347203015788244,patient,-0.1348410433616728,-0.10082584099378589,0.006844538499332776
mu_Arew,0.5648682450282358,control,-0.12588138867899612,-0.0922438566114746,0.005895182766019463
mu_Arew,0.6741434389280344,patient,-0.12588138867899612,-0.0922438566114746,0.006645563278059227
mu_Arew,0.5023491505815926,control,-0.24153128397375578,-0.20585670438863113,0.0061365809709188505
mu_Arew,0.7261014202156669,patient,-0.24153128397375578,-0.20585670438863113,0.007233251273771217
mu_Arew,0.5247056383252511,control,-0.2625359650681389,-0.2138165275683146,0.005957485233192373
mu_Arew,0.7623742576328192,patient,-0.2625359650681389,-0.2138165275683146,0.011561758280202455
mu_Arew,0.528184841439622,control,-0.259823833060701,-0.21139223359024328,0.005897499521765705
mu_Arew,0.7623742576328192,patient,-0.259823833060701,-0.21139223359024328,0.011561758280202455
mu_Arew,0.5451259728040074,control,-0.19115025131525454,-0.15423030170568164,0.0059144702829027895
mu_Arew,0.7166040062879937,patient,-0.19115025131525454,-0.15423030170568164,0.008065760880346745
mu_Arew,0.5451259728040074,control,-0.09863229523577399,-0.06223663911837052,0.0059144702829027895
mu_Arew,0.6257599673427946,patient,-0.09863229523577399,-0.06223663911837052,0.00785412708256341
