sigma_a_mean,sigma_a_std,sigma_n_mean,sigma_n_std,eta_mean,eta_std,kappa_mean,kappa_std,beta_mean,beta_std,bias_mean,bias_std
0.8819708535968038,0.09818031017337243,0.08581983317098905,0.04607765613510808,0.0014901770111651054,0.002399655139492371,0.9151099432893876,0.06885498693827713,0.06561432293666475,0.058007160092109426,0.012672236823994501,0.01883937111733586
0.8812781058829746,0.10040309561423875,0.0795767381237899,0.031798381418938065,0.0013313820244449206,0.0014035697175104884,0.9186120207408611,0.06542180564091159,1.4632685817384639,0.2994086893163934,0.014747717925379258,0.022451900965851472
0.8861617619250782,0.0928775170934635,0.08775184597292637,0.05159148639896353,0.0013514148298143134,0.0014902022679930155,0.9140296665540457,0.07081537153242992,1.0552443765861166,0.26800420574150247,0.015414086793526996,0.02775097162579043
0.8873227659954857,0.09219328898668587,0.08360809200280661,0.04042949681295203,0.0012551985532561025,0.001333868077120667,0.9120972352434927,0.07291431610537835,1.3007683301858317,0.26744204648675535,0.013253038559100835,0.018468706491391148
0.8810041781098806,0.10126896899364825,0.06880611000024003,0.02117795502305683,0.0015413991239574152,0.0029612305213372507,0.906931907530765,0.07573634744394625,2.37327588119546,0.4852383630655721,0.009573396431907426,0.010015479939890626
0.9056384715914545,0.10187823490555607,0.13126225771638633,0.09150193833658345,0.10034575247859466,0.14459478073471344,0.9174053862058961,0.11121854119478249,0.3191329629144582,0.20508736425249238,0.013946694610214626,0.015679897717463274
0.9127801161321826,0.08114258252851876,0.09345071266340658,0.04300504631256433,0.03353425926548041,0.028837269517048576,0.9249491964624755,0.08727434536355132,2.223585295161785,0.5690424950936112,0.011499245239861983,0.011147435895167299
0.8690845337123337,0.20061274814662083,0.09592677273199941,0.051304100575974725,0.014691347462561177,0.0410522240028263,0.9279831131583979,0.0815548105880827,1.606704863306242,0.592024037522766,0.013591085756762255,0.014630764054794921
0.9095680656941633,0.09671333291754965,0.16942277335046582,0.17576570613016357,0.6595234501184858,0.2660655184934363,0.9012880511566153,0.16274559469842467,8.224572194309813,1.1297984297584298,0.01351144904355466,0.014460165250710436
0.8838341293848192,0.14687521576717613,0.09099894573348344,0.0392696710648207,0.2004509979607801,0.18716715285114383,0.9157290909205382,0.11371541399848178,1.4043175641540053,0.44716737045327026,0.013977534990150526,0.015634929578727415
0.9124695442573884,0.08310850996442393,0.13638133090122304,0.07908341140095966,0.1273117098769697,0.15177291279268226,0.9235915567393461,0.0948772197565088,1.1064129212135883,0.30531065245727956,0.013598786807259773,0.014432544768296217
0.9041510563219011,0.10471924505451706,0.12308484873528319,0.09130136802310052,0.1011353575986928,0.13992058387389547,0.9182546181230486,0.10840234152894221,0.07083815671737793,0.060410679769416636,0.013522670564240813,0.014833478545100288
0.9061863964670166,0.09257564126808762,0.10866236456055156,0.0568941918641564,0.008243555235410474,0.02133744323325908,0.9257005235322494,0.08554921467872169,1.645906047156935,0.41381403653702037,0.01618304015921313,0.022007906520966507
0.9174384963613226,0.07421886699930867,0.18805084917932033,0.16532409050255992,0.04153753819481213,0.04529552612517554,0.936203588006041,0.06667615989494602,4.613221360667589,1.0362818980013702,0.013536091930965681,0.014134701052472201
0.9080020303085226,0.0935559050674204,0.09536772882803989,0.04246242254091354,0.005537606139573916,0.015611086522144308,0.9287293299808377,0.07932282142344674,1.709394158298884,0.337045031847836,0.013917095524112768,0.015134983848325081
0.9169042992973573,0.07402694205405566,0.12493117601192379,0.06946666216274812,0.10990435198411395,0.1038865553877011,0.909192837001077,0.12823973564617736,3.1835695082229902,0.5950123421585595,0.012547748074768519,0.012627484878932432
0.803865321188148,0.14988826831883129,0.07918675373537089,0.03652664763755203,0.005518089926029262,0.005139247075234778,0.9656253820449683,0.044726197354755894,1.8923875756419457,0.3958870174310282,0.014447067865976293,0.01674394306377411
0.7039059432343286,0.24459792750045398,0.1048657936502367,0.06739845976476819,0.015458661759092489,0.024154123352181672,0.9569714285459849,0.07232634131163908,1.6728950383787764,0.45475368247780934,0.023665191115190623,0.028057849873753687
0.4972497497574474,0.4038443450595623,0.12522448945015538,0.09079780314448324,0.01259180784086177,0.02567643065671961,0.9594616566134743,0.057028119030729435,1.8323735196418034,0.6877443534432022,0.072201235395023,0.08264253052629049
0.8645383510106555,0.09655859140823482,0.09242221521221962,0.05917669997019855,0.0004101097477560624,0.00038201589096144225,0.9778349807112708,0.021519538818702735,3.2949045106812846,0.5355573651952644,0.003786224652564955,0.004281462903259729
0.7326932207926687,0.22354554978097121,0.07523332451686895,0.03126661463947701,0.020231126582947064,0.02704351135779395,0.9493912285119787,0.08544998579778497,1.950130451392936,0.4360135946937168,0.01671356001220134,0.01900065829822089
0.5722150089667095,0.36750262251474153,0.08813822756888559,0.047274340478390034,0.008298648360746216,0.01134452183337204,0.9627551118723685,0.05316495624296297,1.7426141619208442,0.5130084558299346,0.03643448666384766,0.044942016910479554
0.5244995432170444,0.3828394512782571,0.12020437423133505,0.07701968670355004,0.020593141463433693,0.024291243305838574,0.9599557679616643,0.05685747897255985,2.0297428035723666,0.9442605245997837,0.5652971073317613,0.21263250826011262
0.5141233388278299,0.39583359311523164,0.09323253993454624,0.061959985743758925,0.026648276088935698,0.06812581682189435,0.9558574882247036,0.0753348958588221,1.4441310229069377,0.592288603124235,0.07414243355088782,0.08864200154925914
0.7736464971086875,0.18551108314020207,0.07912358644484338,0.032860139721353335,0.009229386938153264,0.012340727136792008,0.9587622862860402,0.05835773651008874,1.732995777079587,0.3858941053746806,0.017072351427604587,0.019870286828692515
0.6140987317852618,0.32335846212371405,0.08491202937608078,0.04829410438664382,0.011858727212056545,0.05637909666122164,0.9560614041801601,0.07365761505037971,1.3671713850004237,0.4403914715286745,0.22015011131906265,0.16623360191448508
0.6223743719571688,0.306009573165376,0.07292963027194176,0.026430256920557102,0.003828218116853486,0.004787882678899902,0.9620837895409545,0.05334696242325397,1.918035555458815,0.5251774588993784,0.059844110864934776,0.06338659228215557
0.8012077179167336,0.1086150846491198,0.15409099325065542,0.05403754162910036,0.006440487905728844,0.003935010297820338,0.9282635594636756,0.059848923177328955,2.9599746031637975,0.6860094055509971,0.11882303538382129,0.1224478477781928
0.8356107198816293,0.10235156295428817,0.24749959136242528,0.08888984070934959,0.012136699077522635,0.011144647043616653,0.9255285429177614,0.061658737234291904,2.5445850816867264,0.6220583789414895,0.02159359037789069,0.02124709429212568
0.1273954777081099,0.11654797473725702,0.269002329228029,0.056253406984467964,0.011859913659615785,0.013349831391819765,0.9080489736780264,0.09493719971886247,1.39972588330591,0.3509350880744112,0.10047787294693579,0.10347235655224854
0.6524741787454009,0.17689141150917387,0.14327357031988147,0.06532124907700729,0.007752121463151637,0.005253369973474923,0.9212284513446876,0.06694415721052348,2.0378256423885173,0.37358540787498606,0.026206296753492106,0.027116909349373147
0.5627906631483108,0.22312764045589453,0.1161191518902019,0.06105794391326067,0.010943588839715494,0.013226327604698211,0.9141544829409719,0.07766821133049995,1.7259489862833572,0.42492572720342653,0.024729436147267952,0.025548955717102455
0.2773810471605196,0.06836308154769495,0.732299828575394,0.10435541212910086,0.006322235697681733,0.0034230838702044995,0.9163609799684835,0.07465885305661946,2.7967136044757583,0.5269821589929912,0.024151010559807635,0.023919108036729385
0.7095882597569052,0.15629949710633118,0.09367114955567361,0.04098205304014002,0.00808654477431452,0.005443336310530473,0.9182573785731792,0.07014486766718916,2.214299288848053,0.35409071329323777,0.01955734259277542,0.018809764816888626
0.6929799737615946,0.1776830328631848,0.1348188926328901,0.07579499728989882,0.009672666343138035,0.007077417112237368,0.914571785699747,0.07898622038786261,1.880061088642469,0.3980767419931208,0.02423036338472458,0.024371779843472725
0.6135330585122586,0.18210596829890913,0.4632296533098216,0.14047442100958796,0.006933228449130169,0.00420541426429721,0.9181674910659428,0.07078445933734506,2.2122506868786136,0.5537444817591998,0.02294072808394611,0.02315529115389394
0.7492005244713515,0.14228804012536753,0.2586013662112711,0.0703933085762343,0.009621558306304899,0.009503565375702527,0.9177140402862478,0.07296684628120022,1.439751480808183,0.4551401823810303,0.235501831041488,0.1852356694156513
0.5414882482571193,0.2408908435204958,0.2662246506245986,0.13448091428905518,0.012434867326495467,0.013893126558511647,0.9102521658930938,0.09011261947498032,1.2385001698741116,0.3953350601668562,0.08272326520562837,0.09184751361276611
0.7996036865006309,0.17979044854861376,0.0954525537756393,0.04118107002664461,0.009395856271659632,0.005319685222137272,0.9086346972552601,0.07876475091876924,1.5562938771451373,0.2996310795846331,0.04704038074774958,0.037503463491708876
0.7539808763943441,0.21835039011513774,0.10943296743558144,0.051521553953300256,0.010933270643381291,0.007337387116843695,0.8962060816904801,0.09867393365907455,2.158839902934729,0.3738455718567129,0.0402597733635812,0.03046260360687689
0.7991001713561827,0.18615088393544393,0.11970575606554892,0.06415834681149249,0.009570489756307645,0.008124271399834274,0.9037002165220932,0.08904027680100263,1.0557543903713398,0.32306381103229465,0.04528847539659012,0.03611850909881904
0.8182203806072899,0.1576608234768573,0.12711880296482175,0.06630694845821611,0.008110572398527843,0.004263396645904098,0.9153262199555163,0.0723576383529018,1.447214664921027,0.4101879485948594,0.06528885791199385,0.06145818273711672
0.8605531696077434,0.10597912080782124,0.11228613216371369,0.05114700536181311,0.00753014058008527,0.0042122641728952435,0.9207163409266638,0.06624500804078412,3.448067436488348,0.5637943060628703,0.06224261383995277,0.05561068470463018
0.5997354697588475,0.38694423282692464,0.12885093874365516,0.08268610713235262,0.00814207689129297,0.004996932818707756,0.9061338360798105,0.08580981202624437,1.730428221479335,0.670475808581889,0.05666670613623619,0.050803404170819966
0.7410857136114231,0.23867732725725765,0.1001673299423184,0.04738489415573867,0.009103429250846562,0.0066895501193194075,0.9032973035533173,0.09269676329706064,0.6004432365206342,0.21762102282505622,0.0722401645461316,0.08096499026896063
0.5797277036356413,0.3837777037437355,0.14580791579088315,0.0944423556279479,0.009178152011293652,0.006285389176233515,0.903496680795256,0.0879400356498232,1.7067700376852128,0.8202199669129298,0.07037565414305333,0.07030059741167041
0.7485900088631411,0.22822581253897725,0.08776504062717176,0.03310606850815879,0.011119045049261434,0.00684407033083165,0.9052416040454282,0.08595038402025153,2.0216046474478784,0.445513553906836,0.04215795240129896,0.0316249955130762
0.8206486953189734,0.15115548482178587,0.09483038463442146,0.03873576025599546,0.007827877627239537,0.0037138249571406854,0.9171503771852361,0.06797084252951356,2.198798527118523,0.4503668535683375,0.048536164525399064,0.03823009491861556
0.8521547217768008,0.11678782621877687,0.13766195269169154,0.08154859214612865,0.009629109174561055,0.006833025729835001,0.9092569314647381,0.08103811654614915,0.9017059668061363,0.2718809979185795,0.07864524650116504,0.08968276560444376
0.22943592093839144,0.2086564369862327,0.13527568993186037,0.05668127938792761,0.008716279274148142,0.011332488921441779,0.7701108602903683,0.13461447011126154,2.6600139300991876,0.8276445276531575,0.01318402419747189,0.017606548187220992
0.3953175857834916,0.23330721917353894,0.116712010809902,0.052694938610182034,0.010197356712949097,0.02047596080098026,0.6759558847928009,0.22771298609510207,1.3174660298068566,0.5776507513194165,0.012962863412925555,0.015901670916647688
0.5022302902627387,0.18649463796132315,0.14127135665062182,0.06607790767975644,0.006677008707545761,0.014447370772217744,0.7595594042830004,0.1709136200893997,1.0642692173749122,0.4848548634219583,0.014606039751847641,0.02116491037247153
0.22095533070567477,0.20219881929179548,0.20253268707850108,0.09748077104591264,0.00804444424716388,0.012261786488261388,0.7386690824670522,0.17025880667099882,2.0461005933534624,0.7617503284397723,0.014633212990911195,0.020576310436388662
0.3793068277289702,0.21724988531186307,0.12204177762610002,0.07853436914637155,0.015546334518192388,0.021300124780752015,0.4667763421497604,0.3128435050281424,2.934587894321706,0.9431120146236255,0.011372376837683426,0.01256031027383549
0.38436238102781933,0.23272816929693566,0.12972650821825366,0.0585906384107747,0.0074841811373907345,0.011833410137777629,0.8240483346624581,0.112086810256731,2.5326284054037713,0.7522377767130811,0.013034560180761408,0.016447829515616918
0.33246486106165013,0.24782147850498634,0.14769285393304843,0.06684231301407446,0.009733951405827642,0.013390900226120064,0.6942619801359409,0.18285727103278393,2.538122534071432,1.0316847136098306,0.01361595308837064,0.018716761748167766
0.6742020236826045,0.13223903462495562,0.13810954372287634,0.058255298392025034,0.013432298371058207,0.01301033085969859,0.7791304151328977,0.12559328792188973,2.770173174340642,0.8977653260273482,0.011124629917624673,0.012281261389639569
0.42061858199681457,0.1907730740617063,0.1507025544884055,0.06765618433717326,0.005908964288776957,0.007689852110050862,0.7782433896892198,0.12796098048457058,4.257539355287684,0.707478841874884,0.013374621472582879,0.01680752311022425
0.42773790762167163,0.24806177550292252,0.15399748704909574,0.0664575732094421,0.008346980785446954,0.011286906474847307,0.766876541055923,0.14193163098918218,2.5264613391181374,1.0335133958034994,0.015712416114060206,0.025442743512209036
0.5005940023251043,0.17965555399820868,0.1500591158991489,0.06098132962887292,0.00608559741270858,0.009304881435670374,0.7892692089756932,0.12596700054235924,2.425748922781456,0.5838545936546057,0.012620797277445242,0.014869009210252419
0.7629108207765603,0.2770505355459115,0.11019636202640377,0.08714291434064904,0.001974200202998217,0.0023356731641897633,0.2503447855839342,0.18535085384772926,2.050939326604637,0.8343210561791667,0.024590543667138177,0.05227348841507244
0.8389160382495017,0.13544289166236226,0.07063754045086848,0.026556875994828685,0.0017546725126596923,0.0019386821329704757,0.6306323965648212,0.12499322117816986,2.347248036411824,0.36317828946204056,0.010753868349318109,0.011350056563379804
0.8217738657783846,0.16728175652344346,0.08094699717413219,0.04166375296452546,0.0017968322919834053,0.0019645932285722884,0.5511364154315392,0.14943030527470041,2.1323927292831724,0.386912947119525,0.011407222038308762,0.012055971352092429
0.8465392790120602,0.12492331341558001,0.07421149275498555,0.030662735368895293,0.001974427501506003,0.0022402566888687974,0.5566130420531648,0.11974563945236004,2.2798541222761397,0.35962632106829584,0.01028635898886793,0.010712842207849349
0.8091292504855331,0.19178562591767132,0.07084302528234208,0.026355565123698344,0.0019065373608699052,0.003594761688374708,0.49005443762957535,0.19170123451861387,1.8972633237751744,0.4752264159149825,0.011380794485128486,0.012399545859975714
0.833396482778636,0.14671192800666874,0.0787483305077118,0.036793445753964406,0.00227673597352754,0.0030039936210348563,0.4268471715173741,0.1261398335394826,2.3107599849134415,0.5100501792698164,0.011721168454613032,0.013486037884132945
0.8454387611472577,0.1271942778896821,0.07332919836219437,0.031024935389711714,0.0024767258431847125,0.0036628260452345705,0.12242413891125306,0.03887054489085769,2.9029913222068595,0.8115938970191252,0.010385603681881598,0.01079045696810233
0.8033856352171312,0.206660055149042,0.09388962365011355,0.058998538569790336,0.0019510783288699477,0.0024596840245483397,0.22984240358482014,0.12174228973517501,2.209947228752785,0.6991463761056651,0.015104863828611717,0.02203757328695168
